step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,rollout_corr_training_ppl,rollout_corr_training_log_ppl,rollout_corr_kl,rollout_corr_k3_kl,rollout_corr_rollout_ppl,rollout_corr_rollout_log_ppl,rollout_corr_log_ppl_diff,rollout_corr_log_ppl_abs_diff,rollout_corr_log_ppl_diff_max,rollout_corr_log_ppl_diff_min,rollout_corr_ppl_ratio,rollout_corr_chi2_token,rollout_corr_chi2_seq,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob_entropy,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1446,0.0010535852052271366,0.0,0.00010142623480557944,0.0,1.0005505979061127,0.0005381909613788594,0.00010142623480557944,3.009948789002223e-05,1.000484749674797,0.00047594717079846305,6.224382408959173e-05,9.058062596523087e-05,0.010428093373775482,-0.0002513391664251685,1.0000625513494015,-0.00010248646140098572,-0.004171472042798996,-0.00010881786874961108,0.0203857421875,0.2610556034261492,180.56435108184814,187.27734375,138.14105987548828,5e-06,1446,28,0.9572181701660156,0.9979591965675354,0.831250011920929,0.9572181701660156,0.9979591965675354,0.831250011920929,-0.002749865874648094,0.0560341477394104,-0.0560341477394104,-0.002749865874648094,0.0560341477394104,-0.0560341477394104,405.1953125,973.0,69.0,0.0,29.1328125,89.0,12.0,405.1953125,973.0,69.0,0.0,0.0,251.4375,419.0,174.0,0.0,4,18,7.25,0.0,1.0,8.0,8,7.657745361328125,8.0,8,8,4.352070391178131e-05,0.12658391147851944,0.9426047969609499,0.31357388192554936,0.0,0.0,0.0,0.9426047969609499,0.0,207,973,3.398350588977337,9.131990373134613e-05,1.0993880312889814,0.002963196486234665,4.519233403727412,9.056080475449562,3.946945071220398e-05,0.06552300374004313,0.05376903239452477,3.525558288896554e-05,84049,9.056080475449562,4640.4733387612505,
1447,0.003204092470696196,0.0010441527847433463,0.00043040916850012323,0.0,1.0048145279288292,0.004355726575340668,0.00043040916850012323,0.00014244532493853934,1.0044502168893814,0.004023233759198774,0.00033249294844495125,0.000901477991902766,0.02694079652428627,-0.01872703991830349,1.0003383234143257,-0.0003357119858264923,-0.009855668991804123,0.004493634347454645,1.4609375,0.24194003198695685,180.56435108184814,187.27734375,138.14407348632812,5e-06,1447,28,0.9329841732978821,0.9937499761581421,0.7749999761581421,0.9329841732978821,0.9937499761581421,0.7749999761581421,-0.023914681747555733,0.3535155951976776,-2.4746272563934326,-0.023914681747555733,0.3535155951976776,-2.4746272563934326,330.421875,739.0,69.0,0.0,21.46875,63.0,12.0,330.421875,739.0,69.0,0.0,0.0,260.6875,439.0,174.0,0.0,4,14,6.0625,0.0,1.0,8.0,8,7.463873863220215,8.0,8,8,5.7930126786231995e-05,0.12784093990921974,0.6760422363877296,0.23713125454378314,0.0,0.0,0.0,0.6760422363877296,0.0,298,721,3.1480078157037497,0.00015258044004440308,1.0678791757673025,0.0030517354607582092,4.35175640694797,8.596255335956812,3.847666084766388e-05,0.07443154621704615,0.057515746437418656,4.033379319550381e-05,75662,8.596255335956812,4400.869741707038,
1448,0.004111149610253051,0.0023123121573007666,0.00030665215217595687,0.0,1.0054054111242294,0.0051577686881500995,0.00030665215217595687,0.001001570776168137,1.0044703632593155,0.004330728130298667,0.0008270404482573213,0.0021170449599594576,0.08605145663022995,-0.028968073427677155,1.000868808478117,0.0030822455883026123,0.04894868656992912,-0.00037474269629456103,2.111328125,0.269066661090465,180.56435108184814,187.27734375,138.23208618164062,5e-06,1448,28,0.927466094493866,0.996874988079071,0.746874988079071,0.927466094493866,0.996874988079071,0.746874988079071,-0.01400025188922882,0.5657386779785156,-2.4747061729431152,-0.01400025188922882,0.5657386779785156,-2.4747061729431152,504.6015625,1296.0,148.0,0.0,30.0390625,95.0,12.0,504.6015625,1296.0,148.0,0.0,0.0,240.625,367.0,174.0,0.0,4,20,7.484375,0.0,1.0,8.0,8,7.4197282791137695,8.0,8,8,4.4288113713264465e-05,0.13074344024062157,0.9915291238576174,0.34009653434623033,0.0,0.0,0.0,0.9915291238576174,0.0,210,1296,3.2539061065763235,9.39834862947464e-05,1.1412931196391582,0.0031619686633348465,4.980830624699593,9.40446925163269,3.641098737716675e-05,0.05037864197582132,0.0522159853305894,3.3148147724945715e-05,95389,9.40446925163269,5071.471735815379,
1449,0.0026419289351906627,0.0004546207346720621,-1.766212864406924e-05,0.0,1.003815770149231,0.0036683691396319773,-1.766212864406924e-05,0.0007103575365174086,1.003720834851265,0.0035743014755098557,9.406743973272569e-05,0.0011798434442198413,0.020940393209457397,-0.03642778471112251,1.0001059621572495,0.004384804517030716,0.21531693637371063,0.0020790454873349518,8.453125,0.26825822875115624,180.56435108184814,187.27734375,138.18453216552734,5e-06,1449,28,0.9312827587127686,0.996874988079071,0.7890625,0.9312827587127686,0.996874988079071,0.7890625,-0.009876107797026634,0.5398512482643127,-2.4743053913116455,-0.009876107797026634,0.5398512482643127,-2.4743053913116455,464.296875,1419.0,86.0,0.0,29.90625,103.0,12.0,464.296875,1419.0,86.0,0.0,0.0,277.0625,434.0,178.0,0.0,4,18,7.421875,0.0,1.0,8.0,8,7.450262069702148,8.0,8,8,5.368329584598541e-05,0.12347878701984882,1.023197641596198,0.3291362331219716,0.0,0.0,0.0,1.023197641596198,0.0,273,1102,3.407716939225793,8.707307279109955e-05,1.138210505247116,0.0030593648552894592,5.039947962388396,9.612217074260116,3.767572343349457e-05,0.05734001243859655,0.05311134489418084,3.223981342644908e-05,94894,9.612217074260116,4936.114075810357,
1450,0.011123758493340574,0.0015385754704766441,0.0005178851960110364,0.0,1.0069057196378708,0.006678995510810637,0.0005178851960110364,0.0005477370428065287,1.0065483152866364,0.006321607492736803,0.00035738780957217386,0.0007497207274411721,0.009925179183483124,-0.008499890565872192,1.0003591030836105,0.0013363659381866455,0.06914734467864037,0.005498947768501239,1.3046875,0.27952696128969867,180.56435108184814,187.27734375,138.20591735839844,5e-06,1450,28,0.8760110139846802,0.9959183931350708,0.0,0.8760110139846802,0.9959183931350708,0.0,-0.03859918192028999,0.5710820555686951,-1.6187338829040527,-0.03859918192028999,0.5710820555686951,-1.6187338829040527,605.03125,2560.0,116.0,0.0,47.7734375,196.0,12.0,605.03125,2560.0,116.0,0.0,0.0,278.875,434.0,160.0,0.0,4,42,11.390625,0.0625,0.9375,7.375,8,7.008088111877441,8.0,8,8,2.8800219297409058e-05,0.12913599610328674,2.0431447941809893,0.5053510330471909,0.0,0.0,0.0,2.0431447941809893,0.0,216,2560,5.020280783995986,0.00010203756392002106,1.2156258672475815,0.0030754543840885162,5.7961197923868895,12.062166661024094,3.6368146538734436e-05,0.06482465761060878,0.051229625175772404,2.7182732756660035e-05,113140,12.062166661024094,4689.870534022048,
1451,0.001217713492223993,0.0,-4.1733085318185204e-05,0.0,1.0001574456691742,0.00015740417984488886,-4.1733085318185204e-05,2.041541685190995e-06,1.000169426202774,0.00016928993318288121,-1.1885751689533208e-05,7.820334550956431e-05,0.0005067334277555346,-0.0012679435312747955,0.9999881573021412,9.177997708320618e-05,0.0036276429891586304,-0.004390995294670574,0.0060577392578125,0.2555983374495615,180.56435108184814,187.27734375,137.7245216369629,5e-06,1451,29,0.9350850582122803,0.9955000281333923,0.859375,0.9350850582122803,0.9955000281333923,0.859375,0.0030915392562747,0.0560341477394104,-0.0560341477394104,0.0030915392562747,0.0560341477394104,-0.0560341477394104,404.625,871.0,69.0,0.0,27.1875,82.0,12.0,404.625,871.0,69.0,0.0,0.0,255.375,472.0,178.0,0.0,4,14,6.5,0.0,1.0,8.0,8,7.480680465698242,8.0,8,8,0.00011856667697429657,0.12667149677872658,0.9067459590733051,0.30096417530148756,0.0,0.0,0.0,0.9067459590733051,0.0,250,871,3.3671617042273283,0.00014537572860717773,1.0895399525761604,0.003332899883389473,4.679950047284365,9.176765592768788,3.754161298274994e-05,0.06501316234606365,0.055397135976377423,3.945193990754584e-05,84480,9.176765592768788,4602.928948439607,
1452,0.004638553247787058,0.0010808127335621975,0.0021622082094836514,0.0,1.0036012902855873,0.003562208643415943,0.0021622082094836514,0.0007478342236026947,1.0018842369318008,0.0018686943985812832,0.0016935143530645291,0.002141586708603427,0.022510653361678123,-0.016609473153948784,1.001709222793579,-0.0018657967448234558,-0.08987003564834595,-0.003415656043216586,0.1083984375,0.27364167777406473,180.56435108184814,187.27734375,137.87016677856445,5e-06,1452,29,0.9427067041397095,0.9918367266654968,0.7749999761581421,0.9427067041397095,0.9918367266654968,0.7749999761581421,0.011040320619940758,0.0560341477394104,-0.0560341477394104,0.011040320619940758,0.0560341477394104,-0.0560341477394104,584.0,1518.0,86.0,0.0,48.375,131.0,12.0,584.0,1518.0,86.0,0.0,0.0,223.8125,472.0,174.0,0.0,4,28,10.875,0.0,1.0,8.0,8,7.541652679443359,8.0,8,8,3.085285425186157e-05,0.1309340801090002,1.3953781761229038,0.5443236356222769,0.0,0.0,0.0,1.3953781761229038,0.0,217,1174,3.9590733852237463,9.462982416152954e-05,1.150470433756709,0.0030301157385110855,5.339487664401531,10.4837413020432,4.631839692592621e-05,0.05296277538024061,0.051639145690537055,2.9304794376316106e-05,103400,10.4837413020432,4931.445608060175,
1453,0.007085207194904797,0.0,0.0002478820395594994,0.0,1.0031035169959068,0.0030392221224246896,0.0002478820395594994,8.05892400815647e-05,1.0029418170452118,0.002880916645153775,0.0001583055130822686,0.0003033703816868183,0.00576409325003624,-0.004076886922121048,1.0001586899161339,-0.00016100332140922546,-0.01247704029083252,0.005072557309176773,0.01739501953125,0.2807495195711772,180.56435108184814,187.27734375,137.97744750976562,5e-06,1453,29,0.8841755390167236,0.9959183931350708,0.0,0.8841755390167236,0.9959183931350708,0.0,-0.01846388541162014,0.0560341477394104,-0.10573447495698929,-0.01846388541162014,0.0560341477394104,-0.10573447495698929,625.3046875,1890.0,117.0,0.0,46.40625,148.0,12.0,625.3046875,1890.0,117.0,0.0,0.0,283.0,500.0,160.0,0.0,4,42,11.265625,0.0625,0.9375,7.5,8,7.073404312133789,8.0,8,8,5.895271897315979e-05,0.11667197942733765,1.6169711388647556,0.4991891274112277,0.0,0.0,0.0,1.6169711388647556,0.0,160,1141,4.250848671421409,9.634345769882202e-05,1.2404829636216164,0.0030550267547369003,5.875508612021804,11.399440778419375,3.8878992199897766e-05,0.053109717405532414,0.05053635818808911,2.6276861553003968e-05,116263,11.399440778419375,5099.504539735887,
1454,0.0017424947436666116,0.0,-9.325866087706025e-07,0.0,1.0003779381513596,0.0003749527404579567,-9.325866087706025e-07,3.534943302328959e-05,1.0003912597894669,0.0003883674821736349,-1.341473455340747e-05,0.00011180844572322712,0.0048554446548223495,-0.005114452913403511,0.9999867007136345,0.00015930086374282837,0.010998085141181946,2.4028355255723e-05,0.051513671875,0.25904413135034765,180.56435108184814,187.27734375,137.9513282775879,5e-06,1454,29,0.8606836795806885,0.996874988079071,0.0,0.8606836795806885,0.996874988079071,0.0,-0.00869543757289648,0.0560341477394104,-0.10573447495698929,-0.00869543757289648,0.0560341477394104,-0.10573447495698929,520.546875,1472.0,112.0,0.0,40.9375,144.0,12.0,520.546875,1472.0,112.0,0.0,0.0,230.125,363.0,167.0,0.0,4,42,10.0,0.0625,0.9375,7.5,8,6.885469436645508,8.0,8,8,3.0841678380966187e-05,0.1146768219769001,1.5433177947998047,0.42907312959141564,0.0,0.0,0.0,1.5433177947998047,0.0,167,1314,7.591660011559725,8.109025657176971e-05,1.0838240161538124,0.003023974597454071,5.25365486741066,14.039783127605915,3.824196755886078e-05,0.1139375658346049,0.054676590423273524,3.1471542133651845e-05,96086,14.039783127605915,3421.918954398576,
1455,0.0061079000151949,0.000870612682774663,0.00011426242872403236,0.0,1.0043240934610367,0.0041847409374895506,0.00011426242872403236,0.00017179542946621496,1.0042705833911896,0.0041338823502883315,5.085868997412035e-05,0.0004872012968917261,0.011103322729468346,-0.004955482669174671,1.0000519342720509,0.0004195757210254669,0.018953558057546616,0.006867369113024324,2.125,0.2692418696506589,180.56435108184814,187.27734375,137.96265411376953,5e-06,1455,29,0.9216466546058655,0.9921875,0.0,0.9216466546058655,0.9921875,0.0,-0.06427985429763794,0.5400605201721191,-2.474426031112671,-0.06427985429763794,0.5400605201721191,-2.474426031112671,544.9140625,1936.0,69.0,0.0,42.265625,161.0,12.0,544.9140625,1936.0,69.0,0.0,0.0,254.6875,510.0,160.0,0.0,4,42,9.9375,0.0,1.0,7.875,8,7.373173236846924,8.0,8,8,3.0545517802238464e-05,0.1183106005191803,1.5895757526159286,0.48565552664513234,0.0,0.0,0.0,1.5895757526159286,0.0,222,1936,4.639999285340309,9.236112236976624e-05,1.1262711677700281,0.0029925312846899033,5.3521911315619946,11.144988004118204,3.70219349861145e-05,0.06652424099758146,0.05229353615142302,2.9238500470839023e-05,102349,11.144988004118204,4591.705256308075,
1456,0.013035289666731842,0.00040991284913616255,0.0014392885650522658,6.364562432281673e-05,1.007131040096283,0.006926710690095206,0.0014392885650522658,0.001326600024185609,1.0059480965137482,0.005811137831187807,0.0011155729775964573,0.001926126065882272,0.06350986659526825,-0.012764781713485718,1.0011463575065136,0.0015233717858791351,0.31237952783703804,0.017053837043931708,5.0,0.27667369707615647,180.56435108184814,187.27734375,138.08892440795898,5e-06,1456,29,0.8854852914810181,0.995312511920929,0.0,0.8854852914810181,0.995312511920929,0.0,-0.09708034247159958,0.6298772096633911,-2.4748170375823975,-0.09708034247159958,0.6298772096633911,-2.4748170375823975,561.5390625,3835.0,116.0,0.0,37.578125,162.0,12.0,561.5390625,3835.0,116.0,0.0,0.0,294.75,495.0,160.0,0.0,4,42,10.390625,0.0625,0.9375,7.5,8,7.083881855010986,8.0,8,8,4.5163556933403015e-05,0.13495852053165436,1.6739021427929401,0.41909243262489326,0.0,0.0,0.0,1.6739021427929401,0.0,249,3835,4.4389937203377485,9.281188249588013e-05,1.218416566029191,0.003150222823023796,5.6442567352205515,11.327687539160252,3.933720290660858e-05,0.061758194141905594,0.0514963435538575,2.8741597764917624e-05,109605,11.327687539160252,4837.924758300902,
1457,0.004012425299151801,0.0007908420084277168,0.0007558422028530742,0.0,1.0025525614619255,0.00250929944741074,0.0007558422028530742,0.00020547509244093869,1.002089187502861,0.0020599075974132575,0.0004493917622596655,0.0006045121824342914,0.02928740531206131,-0.004369087517261505,1.0004525817930698,-0.0008146092295646667,-0.03272860124707222,0.007249373907143308,1.662109375,0.26331035050227214,180.56435108184814,187.27734375,137.9943504333496,5e-06,1457,29,0.9392654895782471,0.9938775300979614,0.0,0.9392654895782471,0.9938775300979614,0.0,-0.04073185473680496,2.4733612537384033,-2.4747509956359863,-0.04073185473680496,2.4733612537384033,-2.4747509956359863,444.6953125,2306.0,76.0,0.0,38.546875,160.0,12.0,444.6953125,2306.0,76.0,0.0,0.0,260.375,480.0,160.0,0.0,4,42,9.8125,0.0,1.0,7.9375,8,7.514123916625977,8.0,8,8,4.2244791984558105e-05,0.11345585808157921,1.5829425752162933,0.4174790391116403,0.0,0.0,0.0,1.5829425752162933,0.0,216,2257,4.084263084456325,9.066425263881683e-05,1.1700576469302177,0.0057120174169540405,4.91602641902864,10.199394062161446,3.9540231227874756e-05,0.0717531857215496,0.05447181042480958,6.329175300506421e-05,90249,10.199394062161446,4424.233412787393,
1458,0.010449143912410364,0.0005449950804177206,-4.8313883991180084e-05,0.0,1.004562847316265,0.004469169994990807,-4.8313883991180084e-05,0.0002562957696552199,1.0045854449272156,0.004491601171594084,-2.2431230405572933e-05,0.0002693432389833106,0.00626419298350811,-0.007641579955816269,0.9999780394136906,0.0015497319400310516,0.06267257779836655,0.0007039820920908824,0.671875,0.2707211772876368,180.56435108184814,187.27734375,137.9960594177246,5e-06,1458,29,0.8155189752578735,0.9979591965675354,0.0,0.8155189752578735,0.9979591965675354,0.0,-0.0007354978588409722,1.6201814413070679,-0.5400605201721191,-0.0007354978588409722,1.6201814413070679,-0.5400605201721191,531.109375,1307.0,112.0,0.0,44.578125,152.0,12.0,531.109375,1307.0,112.0,0.0,0.0,219.4375,334.0,160.0,0.0,4,42,11.75,0.0625,0.9375,7.125,8,6.524151802062988,8.0,8,8,4.532374441623688e-05,0.1312743965536356,1.6566833164542913,0.4956910822947975,0.0,0.0,0.0,1.6566833164542913,0.0,160,1163,3.914424266666174,9.558349847793579e-05,1.1717205382883549,0.0030184295028448105,5.0129257924854755,10.124774545431137,3.7107616662979126e-05,0.05758030459042355,0.052179929140059075,3.141906425361518e-05,96070,10.124774545431137,4744.303172822359,
1459,0.0022972580591158476,0.00042028843017760664,-0.00020687732894941746,0.0,1.0086971148848534,0.006753532986522259,-0.00020687732894941746,0.00012116061054730058,1.0089752972126007,0.006947300468709727,-0.00019376752180733092,0.00041597349874678,0.01099388487637043,-0.03376780450344086,0.999809268862009,0.0009896494448184967,0.016378361731767654,-0.00021618212485918775,7.3525390625,0.25556843841589405,180.56435108184814,187.27734375,137.98330688476562,5e-06,1459,29,0.955946683883667,0.995312511920929,0.887499988079071,0.955946683883667,0.995312511920929,0.887499988079071,-0.02948835864663124,2.47448468208313,-0.35350698232650757,-0.02948835864663124,2.47448468208313,-0.35350698232650757,364.3046875,883.0,112.0,0.0,31.8515625,102.0,12.0,364.3046875,883.0,112.0,0.0,0.0,255.4375,477.0,178.0,0.0,4,18,7.546875,0.0,1.0,8.0,8,7.647573471069336,8.0,8,8,4.758313298225403e-05,0.12175031565129757,1.0979512128978968,0.3468895049300045,0.0,0.0,0.0,1.0979512128978968,0.0,206,883,3.6064619570970535,9.130686521530151e-05,1.0696849394589663,0.0030235610902309418,4.35470824316144,9.057014629244804,3.596767783164978e-05,0.07734043784386038,0.054895662802846946,3.8115157389425315e-05,79327,9.057014629244804,4379.312789440337,
1460,0.002131709028617479,0.00022455090220319107,8.371577032040278e-05,0.0,1.00209192186594,0.002035340115071449,8.371577032040278e-05,0.00015043960381824067,1.0020037144422531,0.0019524117269611452,8.292839908108363e-05,0.00032633785042435193,0.028154581785202026,-0.006521876901388168,1.0000849589705467,0.00035446882247924805,0.018621668219566345,0.004322193788539153,0.0806884765625,0.2717444169591072,180.56435108184814,187.27734375,138.0179328918457,5e-06,1460,29,0.9313820600509644,0.995312511920929,0.828125,0.9313820600509644,0.995312511920929,0.828125,-0.021894916892051697,0.0560341477394104,-0.10573447495698929,-0.021894916892051697,0.0560341477394104,-0.10573447495698929,510.28125,1480.0,116.0,0.0,36.203125,116.0,13.0,510.28125,1480.0,116.0,0.0,0.0,255.0,456.0,174.0,0.0,4,24,8.46875,0.0,1.0,8.0,8,7.451056003570557,8.0,8,8,3.086403012275696e-05,0.1356274038553238,1.2397003434598446,0.40634698001667857,0.0,0.0,0.0,1.2397003434598446,0.0,293,1480,3.610842790454626,9.124539792537689e-05,1.167854094877839,0.004030304029583931,5.114344224333763,9.920463455840945,3.814883530139923e-05,0.055282668725191775,0.052210627468799904,4.1144024149454156e-05,97956,9.920463455840945,4937.067730556767,
1461,0.003955313281039707,0.0,-1.8155900054495078e-05,0.0,1.001318298280239,0.0012840518702432746,-1.8155900054495078e-05,4.934886783555803e-05,1.0013275742530823,0.0012941825034431531,-1.0130621816983876e-05,7.028538749409563e-05,0.0019857361912727356,-0.0017693080008029938,0.9999899156391621,0.00022668391466140747,0.008032098412513733,-0.0015922908314678352,0.004505157470703125,0.2698373537726686,180.56435108184814,187.27734375,138.12908935546875,5e-06,1461,29,0.889539897441864,0.996874988079071,0.0,0.889539897441864,0.996874988079071,0.0,0.004370030947029591,0.0560341477394104,-0.0560341477394104,0.004370030947029591,0.0560341477394104,-0.0560341477394104,467.828125,2262.0,102.0,0.0,30.453125,213.0,12.0,467.828125,2262.0,102.0,0.0,0.0,263.875,528.0,160.0,0.0,4,42,7.75,0.0625,0.9375,7.5,8,7.116319179534912,8.0,8,8,3.3877789974212646e-05,0.1366075836122036,2.1694625094532967,0.34292660653591156,0.0,0.0,0.0,2.1694625094532967,0.0,178,2262,4.750908335670829,9.118020534515381e-05,1.1428389679640532,0.003079421818256378,4.930291233584285,10.853558963164687,3.846175968647003e-05,0.07933783667330464,0.05264143195011942,3.287943174375257e-05,93658,10.853558963164687,4314.621605588585,
1462,0.003408198565011844,0.001488533649535384,0.0007489096229620351,0.0,1.003061093389988,0.003017382512553013,0.0007489096229620351,0.0007197641439739156,1.0025501400232315,0.002520827241369261,0.0004965552645757043,0.0009984111126613016,0.0233736801892519,-0.00887980218976736,1.0005009323358536,0.0007751919329166412,0.011678274720907211,0.00036528933560475707,2.40625,0.2668349654345684,180.56435108184814,187.27734375,138.08967208862305,5e-06,1462,29,0.9461984634399414,0.9959183931350708,0.0,0.9461984634399414,0.9959183931350708,0.0,-0.026935387402772903,0.5394372344017029,-2.474865674972534,-0.026935387402772903,0.5394372344017029,-2.474865674972534,468.171875,1625.0,86.0,0.0,36.9453125,157.0,12.0,468.171875,1625.0,86.0,0.0,0.0,274.4375,477.0,174.0,0.0,4,42,8.734375,0.0,1.0,7.9375,8,7.569587707519531,8.0,8,8,2.979859709739685e-05,0.12626826018095016,1.5823410917073488,0.4038935513817705,0.0,0.0,0.0,1.5823410917073488,0.0,174,1403,4.208619704470038,9.287334978580475e-05,1.132954539731145,0.0030998550355434418,5.041047893464565,10.4157454688102,3.8174912333488464e-05,0.0702302790853726,0.053033516669099307,3.2611515933505604e-05,95054,10.4157454688102,4562.99552848319,
1463,0.003753180251806043,0.0004079634527442977,0.0003523073092805973,0.0,1.0014104396104813,0.0014023094763615518,0.0003523073092805973,0.00013335595045593784,1.0011858493089676,0.001178088091819518,0.0002242213427052775,0.0004114369528451789,0.005451642908155918,-0.004647412337362766,1.0002249740064144,-0.0001962706446647644,-0.012753788381814957,0.002373760042246431,0.04931640625,0.257800130465489,180.56435108184814,187.27734375,138.04286575317383,5e-06,1463,29,0.9213290214538574,0.9937499761581421,0.7749999761581421,0.9213290214538574,0.9937499761581421,0.7749999761581421,0.004669602960348129,0.10573447495698929,-0.0560341477394104,0.004669602960348129,0.10573447495698929,-0.0560341477394104,415.3046875,1287.0,148.0,0.0,32.5625,107.0,12.0,415.3046875,1287.0,148.0,0.0,0.0,297.5,559.0,174.0,0.0,4,22,7.5,0.0,1.0,8.0,8,7.370632648468018,8.0,8,8,3.1558796763420105e-05,0.11982323043048382,1.1149301622062922,0.36549987316539045,0.0,0.0,0.0,1.1149301622062922,0.0,266,1287,3.885790579020977,9.435601532459259e-05,1.1091722790151834,0.00306650809943676,5.222033858299255,10.245452843606472,3.503449261188507e-05,0.07309751084521862,0.05723466783173046,3.360961978360964e-05,91239,10.245452843606472,4452.6582374021855,
